,month,year,temperature,dewpoint,windspeed,Soilwater_L1,Soilwater_L2,Soilwater_L3,Soilwater_L4,Precipitation,field,keys
67,8,2007,27.659000000000002,23.804000000000002,2.0088,0.31035999999999997,0.30999,0.31248000000000004,0.32094,57.015,8,820078
68,9,2007,28.445,23.273000000000003,2.2834,0.273,0.27291,0.28239000000000003,0.3037,79.042,8,820079
69,10,2007,28.267,23.133000000000003,2.4597,0.26473,0.26094,0.26345999999999997,0.28505,188.56,8,8200710
70,11,2007,29.365,22.592,2.5323,0.23333,0.23101,0.2469,0.2717,83.39399999999999,8,8200711
71,12,2007,27.158,23.776999999999997,1.9742,0.29272,0.28483,0.26404,0.26358000000000004,309.76,8,8200712
72,1,2008,26.094,24.035,2.026,0.33843,0.33526999999999996,0.32352,0.28765,414.77,8,820081
73,2,2008,25.983,24.393,2.0207,0.35868,0.35838000000000003,0.35727,0.35095,394.85,8,820082
74,3,2008,25.654,24.153000000000002,1.6453,0.36349000000000004,0.36359,0.36391999999999997,0.364,512.9,8,820083
75,4,2008,25.948,24.565,1.6736,0.36446999999999996,0.36457,0.36439,0.36730999999999997,465.75,8,820084
76,5,2008,26.186999999999998,24.636999999999997,1.7208,0.36043000000000003,0.36029,0.36049000000000003,0.36801999999999996,302.0,8,820085
77,6,2008,26.362,24.078000000000003,1.6947,0.3494,0.34981,0.35212,0.3581,181.6,8,820086
78,7,2008,26.96,23.436,1.8285,0.31622,0.3155,0.31649,0.33145,69.119,8,820087
79,8,2008,27.453000000000003,23.642,1.9141,0.31484,0.31377,0.31361999999999995,0.31856999999999996,87.101,8,820088
80,9,2008,28.16,23.651999999999997,2.2509,0.29725999999999997,0.29568,0.29746,0.30689,118.34,8,820089
81,10,2008,28.803,22.761999999999997,2.4395,0.26737,0.26711,0.27428,0.29188000000000003,176.41,8,8200810
82,11,2008,29.429000000000002,22.365,2.4118,0.2335,0.23134000000000002,0.24514,0.27514,82.76100000000001,8,8200811
83,12,2008,27.397,23.956999999999997,1.9059,0.31581,0.31124,0.30249000000000004,0.28295,195.29,8,8200812
84,1,2009,26.739,24.073,2.0401,0.3312,0.32955,0.32504,0.31106,292.23,8,820091
85,2,2009,26.046,24.323,1.9628,0.35603,0.35539,0.35296,0.3443,424.26,8,820092
86,3,2009,26.098000000000003,24.605,1.8023,0.36148,0.36146999999999996,0.36171,0.36436999999999997,566.88,8,820093
87,4,2009,26.163,24.311999999999998,1.6698,0.35356,0.35319,0.35328000000000004,0.35701,452.87,8,820094
88,5,2009,25.988000000000003,24.468000000000004,1.5193,0.36463,0.36457,0.36485,0.36558,533.67,8,820095
89,6,2009,26.226999999999997,24.388,1.8308,0.35512,0.35533000000000003,0.35533000000000003,0.36351,320.18,8,820096
90,7,2009,26.855999999999998,23.833000000000002,2.0467,0.32642,0.32684,0.32925,0.34176999999999996,86.37100000000001,8,820097
91,8,2009,28.183000000000003,22.872,2.1847,0.27818000000000004,0.27934000000000003,0.29024,0.31346,66.301,8,820098
92,9,2009,29.308000000000003,21.729,2.5489,0.2326,0.23947,0.26456999999999997,0.28946,65.452,8,820099
93,10,2009,30.125999999999998,21.069000000000003,2.5929,0.21379,0.21973,0.24629,0.27083,75.568,8,8200910
94,11,2009,30.316,21.125999999999998,2.7968,0.20720999999999998,0.21474000000000001,0.24095,0.25753000000000004,46.38399999999999,8,8200911
95,12,2009,28.493000000000002,23.076,2.4824,0.25777,0.24853000000000003,0.23365,0.24841,281.17,8,8200912
96,1,2010,27.017,23.976999999999997,2.1748,0.31224,0.30708,0.28991,0.25411,300.54,8,820101
97,2,2010,27.484,24.691999999999997,2.5474,0.3424,0.34057,0.3348,0.30501999999999996,334.87,8,820102
98,3,2010,27.87,24.749000000000002,2.1424,0.33339,0.33238,0.33091,0.32778,269.91,8,820103
99,4,2010,26.886,25.393,1.8086,0.36484,0.36473,0.36498,0.36409,447.93,8,820104
100,5,2010,27.469,25.451999999999998,1.7407,0.35453,0.35422,0.35377,0.35774,286.03,8,820105
101,6,2010,27.253,24.351999999999997,1.7718,0.33685,0.33685,0.33836,0.35793,93.26700000000001,8,820106
102,7,2010,27.302,24.372,1.8109,0.3407,0.34063000000000004,0.34203,0.34591,159.21,8,820107
103,8,2010,28.005,23.394000000000002,1.9233,0.29158,0.2921,0.30096999999999996,0.32519000000000003,121.33,8,820108
104,9,2010,28.698,22.975,2.1995,0.25806,0.259,0.27039,0.29756,85.571,8,820109
105,10,2010,29.505,22.377,2.3683,0.22691,0.22705,0.24420999999999998,0.27608,121.12,8,8201010
106,11,2010,28.674,23.104,2.2016,0.26646,0.26182,0.25206,0.26328,104.81,8,8201011
107,12,2010,27.234,23.781,2.0187,0.3016,0.2969,0.2847,0.26574000000000003,240.77,8,8201012
108,1,2011,25.775,23.954,1.9864,0.3433,0.34052,0.33050999999999997,0.29845,439.39,8,820111
109,2,2011,25.851999999999997,24.05,1.9486,0.35675999999999997,0.35655,0.35662,0.35459,553.04,8,820112
110,3,2011,25.978,24.304000000000002,1.8727,0.3579,0.35777,0.35746999999999995,0.35955,535.27,8,820113
111,4,2011,25.965,24.528000000000002,1.7745,0.36572,0.36572,0.36638000000000004,0.36694,405.15,8,820114
112,5,2011,26.616,24.9,1.7665,0.35877,0.35871,0.35917,0.36356,328.63,8,820115
113,6,2011,27.035,24.076,1.9929,0.32748,0.32718,0.32818,0.34274,97.44200000000001,8,820116
114,7,2011,26.866999999999997,23.523000000000003,1.8927,0.32176,0.32159,0.32300999999999996,0.32665,152.56,8,820117
115,8,2011,27.929000000000002,23.285999999999998,2.0728,0.28785,0.28758,0.29375,0.31116,189.17,8,820118
116,9,2011,29.255,22.500999999999998,2.2889,0.24996999999999997,0.25185,0.26691,0.29081,99.56299999999999,8,820119
117,10,2011,29.64,21.883000000000003,2.3207,0.22266999999999998,0.22380999999999998,0.24006999999999998,0.27185,228.39,8,8201110
118,11,2011,29.149,22.168000000000003,2.3215,0.24334,0.2408,0.24341999999999997,0.25981,166.04,8,8201111
119,12,2011,29.923000000000002,21.476999999999997,2.65,0.21709,0.21786999999999998,0.233,0.25054,141.4,8,8201112
120,1,2012,27.485,22.956,2.0683,0.26705999999999996,0.25704,0.23368000000000003,0.24339,381.82,8,820121
121,2,2012,26.549,23.296999999999997,2.096,0.30377,0.29733000000000004,0.27838,0.24835,478.91,8,820122
122,3,2012,26.234,24.13,2.2271,0.34165999999999996,0.33991,0.33399,0.3059,459.26,8,820123
123,4,2012,26.94,24.543000000000003,2.1819,0.33714,0.33594,0.33414,0.32974000000000003,346.79,8,820124
124,5,2012,27.329,24.05,2.227,0.32305,0.32291,0.32563000000000003,0.33375,228.67,8,820125
125,6,2012,27.131,23.789,2.1344,0.30872,0.30724,0.3068,0.31547,121.62,8,820126
126,7,2012,26.892,24.326999999999998,1.9268,0.33259,0.3316,0.32893,0.32249,116.7,8,820127
127,8,2012,27.276999999999997,23.320999999999998,2.0522,0.30337,0.30271,0.30512,0.31761,62.903999999999996,8,820128
128,9,2012,28.32,22.013,2.4741,0.2499,0.25196999999999997,0.27009,0.297,69.999,8,820129
129,10,2012,29.649,21.068,2.5434,0.20588,0.20969000000000002,0.23772,0.27499,88.05,8,8201210
130,11,2012,29.815,21.118000000000002,2.4326,0.21181999999999998,0.21086999999999997,0.22919,0.25839,47.663999999999994,8,8201211
131,12,2012,27.974,22.671,2.3178,0.2585,0.25031,0.23437,0.24902,200.6,8,8201212
132,1,2013,26.395,24.069000000000003,2.3769,0.32757,0.32343,0.30735,0.26755999999999996,334.78,8,820131
133,2,2013,26.246,24.051,2.3725,0.34441,0.34328000000000003,0.33941,0.32178,637.73,8,820132
134,3,2013,26.561,24.570999999999998,2.3737,0.3525,0.35170999999999997,0.35012,0.3488,428.42,8,820133
135,4,2013,26.497,24.65,2.0797,0.35712,0.35675,0.35601,0.35527,362.5,8,820134
136,5,2013,26.671999999999997,24.392,2.0641,0.35470999999999997,0.35501,0.3569,0.36258,343.73,8,820135
137,6,2013,27.006,23.927,2.0783,0.32589,0.32452,0.32349,0.33726,164.63,8,820136
138,7,2013,26.365,23.658,1.9531,0.33625,0.33560999999999996,0.33476,0.33641,200.52,8,820137
139,8,2013,27.651,24.079,2.0554,0.31168,0.31034,0.31064,0.32087,179.91,8,820138
140,9,2013,27.962,23.956,2.4035,0.31015,0.31072,0.31525,0.31706,110.16,8,820139
141,10,2013,28.708000000000002,23.059,2.6038,0.26442,0.26642,0.28112,0.29995,135.25,8,8201310
142,11,2013,28.15,23.070999999999998,2.3579,0.26993,0.26855,0.27275,0.28405,209.96,8,8201311
143,12,2013,28.444000000000003,22.846999999999998,2.5109,0.26315,0.26389,0.27296,0.27603,237.45,8,8201312
144,1,2014,26.869,23.230999999999998,2.3015,0.28924,0.28418000000000004,0.27702,0.27076,383.1,8,820141
145,2,2014,26.026,24.338,2.119,0.35093,0.34878000000000003,0.34124,0.31318,557.09,8,820142
146,3,2014,26.283,24.479,2.2459,0.35091,0.35026999999999997,0.34952,0.34917,528.0,8,820143
147,4,2014,26.563000000000002,24.71,2.0252,0.35401,0.35328000000000004,0.35295,0.35274,421.1,8,820144
148,5,2014,26.576,24.866,1.9166,0.36073,0.36061,0.36086999999999997,0.3624,263.33,8,820145
149,6,2014,27.016,24.824,2.0066,0.35115999999999997,0.35091,0.35102,0.35468,231.69,8,820146
150,7,2014,26.973000000000003,24.487,2.0585,0.34652,0.34653,0.34698,0.35026999999999997,175.39,8,820147
151,8,2014,27.56,23.941999999999997,2.1317,0.31351,0.31368,0.31898000000000004,0.33343,114.24,8,820148
152,9,2014,27.873,23.087,2.5205,0.27941,0.28057,0.28956,0.30738000000000004,119.45,8,820149
153,10,2014,28.235,23.669,2.5016,0.28365,0.28186,0.28326999999999997,0.2916,184.4,8,8201410
154,11,2014,28.862,22.756999999999998,2.4947,0.25775,0.26073,0.27669,0.28139000000000003,42.798,8,8201411
155,12,2014,28.394000000000002,22.866999999999997,2.6142,0.26597,0.26684,0.27609,0.2737,236.18,8,8201412
156,1,2015,26.916999999999998,23.68,2.3017,0.30139,0.29733000000000004,0.28805,0.27369,404.0,8,820151
157,2,2015,26.462,24.037,2.3371,0.32366,0.3199,0.3108,0.28862,419.06,8,820152
158,3,2015,26.333000000000002,24.494,2.0629,0.34676999999999997,0.34513,0.34036,0.32271,504.94,8,820153
159,4,2015,26.599,24.644000000000002,2.3053,0.34829,0.3475,0.34653,0.34692,438.5,8,820154
160,5,2015,27.064,24.834,2.017,0.34697,0.3466,0.34667,0.34758,333.27,8,820155
161,6,2015,27.173000000000002,24.59,2.1544,0.3354,0.33487,0.3351,0.34192,150.53,8,820156
162,7,2015,27.247,24.171999999999997,2.1431,0.32136,0.32071,0.32206999999999997,0.33021999999999996,188.71,8,820157
163,8,2015,28.373,23.467,2.1785,0.28435,0.28745,0.30067,0.31251999999999996,33.479,8,820158
164,9,2015,28.951,22.769000000000002,2.5915,0.25461,0.2611,0.28286999999999995,0.29331,91.391,8,820159
165,10,2015,29.255,22.86,2.7256,0.25178,0.25804,0.27974,0.28103,109.23,8,8201510
166,11,2015,29.513,22.559,2.8102,0.24738000000000002,0.25343000000000004,0.27348,0.27216999999999997,29.014,8,8201511
167,12,2015,28.695,23.5,2.8716,0.26544,0.26318,0.26629,0.26503000000000004,207.4,8,8201512
168,1,2016,27.307,24.647,2.6180000000000003,0.30985,0.30458,0.28999,0.26721,270.93,8,820161
169,2,2016,26.916,24.76,2.7263,0.33416,0.3318,0.32474000000000003,0.2982,425.24,8,820162
170,3,2016,27.041,25.094,2.1897,0.34600000000000003,0.34464,0.34219,0.33364,520.17,8,820163
171,4,2016,27.415,25.366,2.2564,0.35026,0.34953,0.34919,0.34954,351.88,8,820164
172,5,2016,27.738000000000003,25.059,1.9894,0.32871999999999996,0.32821,0.33115,0.3415,370.67,8,820165
173,6,2016,27.711,24.195,1.9272,0.31279,0.31193000000000004,0.31219,0.32045999999999997,130.13,8,820166
174,7,2016,27.631999999999998,23.868000000000002,1.9477,0.30396999999999996,0.3033,0.30514,0.30996999999999997,149.84,8,820167
175,8,2016,28.706999999999997,23.07,2.2497,0.26915,0.27153,0.28586,0.29756,90.844,8,820168
176,9,2016,28.659000000000002,22.987,2.3603,0.25921,0.25977,0.27113000000000004,0.28381999999999996,99.86399999999999,8,820169
177,10,2016,28.945999999999998,22.839000000000002,2.3881,0.2474,0.24781,0.25911999999999996,0.27216999999999997,288.39,8,8201610
178,11,2016,29.068,23.174,2.4344,0.24502,0.24618,0.25808000000000003,0.26335,42.75899999999999,8,8201611
179,12,2016,27.697,23.592,2.2943,0.27539,0.2712,0.26783,0.25943,310.73,8,8201612
180,1,2017,26.2,24.39,2.1213,0.34251,0.34003,0.33105999999999997,0.29658,575.24,8,820171
181,2,2017,26.121,24.287,2.02,0.35012,0.34905,0.34691,0.34179,559.83,8,820172
182,3,2017,26.183000000000003,24.436999999999998,1.9480000000000002,0.3517,0.35129,0.35158,0.35198,551.84,8,820173
183,4,2017,26.788,24.824,2.0501,0.35349,0.35298,0.35309,0.3545,357.77,8,820174
184,5,2017,27.413,24.916,2.0539,0.33903,0.33871,0.34019,0.34886999999999996,270.76,8,820175
185,6,2017,27.572,24.723000000000003,1.9355,0.3352,0.33447,0.33374000000000004,0.33465,144.24,8,820176
186,7,2017,27.541,23.418000000000003,1.9024,0.31747,0.31829,0.32377,0.33571999999999996,57.0,8,820177
187,8,2017,28.502,23.58,2.08,0.27521999999999996,0.27681,0.28822,0.3079,141.45,8,820178
188,9,2017,28.604,23.572,2.3288,0.27126,0.26966,0.27516,0.28974,95.806,8,820179
189,10,2017,28.66,23.361,2.6919,0.25575,0.2556,0.26679,0.27781,210.82,8,8201710
190,11,2017,29.085,22.715999999999998,2.5717,0.24774000000000002,0.25106999999999996,0.26641,0.26837,25.337,8,8201711
191,12,2017,27.948,23.375,2.4586,0.27571,0.2742,0.27366,0.26308000000000004,273.07,8,8201712
0,1,2002,26.008000000000003,24.434,1.8453,0.32984,0.32597,0.31477,0.29513,332.64,9,920021
1,2,2002,25.774,24.734,1.9875,0.35884,0.35812,0.35536,0.34368000000000004,279.0,9,920022
2,3,2002,25.776999999999997,24.609,1.7504,0.35886,0.35896,0.35898,0.36199000000000003,494.39,9,920023
3,4,2002,25.89,24.904,1.495,0.36013,0.35991,0.35996999999999996,0.36043000000000003,465.95,9,920024
4,5,2002,26.182,24.826,1.8062,0.35567,0.35541,0.35536,0.35894000000000004,287.35,9,920025
5,6,2002,26.225,24.162,1.756,0.35398,0.35420999999999997,0.35564,0.35867,192.27,9,920026
6,7,2002,26.471999999999998,23.526,1.9088,0.31319,0.31244,0.3151,0.33407,108.56,9,920027
7,8,2002,27.348000000000003,23.121,2.0373,0.29345,0.29345,0.29857,0.31132,114.28,9,920028
8,9,2002,27.855999999999998,22.605,2.3514,0.26684,0.26666,0.27675,0.29317,45.477,9,920029
9,10,2002,27.586,22.635,2.4389,0.26314,0.26216999999999996,0.26792,0.2797,121.43,9,9200210
10,11,2002,27.505,23.054000000000002,2.2067,0.271,0.26750999999999997,0.26634,0.27071,61.835,9,9200211
11,12,2002,27.1,23.455,2.1157,0.27746,0.27142,0.26266,0.2642,206.38,9,9200212
12,1,2003,26.570999999999998,23.849,2.2466,0.3086,0.30479,0.29419,0.26847,191.59,9,920031
13,2,2003,25.294,24.065,1.8779,0.35245,0.35119,0.34514,0.31895999999999997,405.92,9,920032
14,3,2003,24.954,23.839000000000002,1.9167,0.35731,0.35725,0.3569,0.35703,461.63,9,920033
15,4,2003,25.936,24.775,1.7801,0.35945,0.35973,0.36035,0.36188000000000003,318.18,9,920034
16,5,2003,26.598000000000003,24.746,1.6978,0.34484000000000004,0.34442,0.34503,0.35433000000000003,211.04,9,920035
17,6,2003,26.453000000000003,24.298000000000002,1.6886,0.33592,0.33545,0.33549,0.33876999999999996,162.46,9,920036
18,7,2003,26.811,23.612,1.7771,0.31583,0.31561999999999996,0.31735,0.32721999999999996,115.56,9,920037
19,8,2003,27.178,23.695,1.8940000000000001,0.2987,0.29729,0.29980999999999997,0.30929,120.82,9,920038
20,9,2003,27.256999999999998,23.595,2.0565,0.30036,0.29933000000000004,0.29966,0.30174,112.21,9,920039
21,10,2003,27.488000000000003,23.432,2.1824,0.29202,0.29093,0.29197,0.29311,152.6,9,9200310
22,11,2003,27.386999999999997,23.698,2.0756,0.29869,0.2975,0.2976,0.29252,72.518,9,9200311
23,12,2003,26.795,24.212,2.051,0.31383,0.31019,0.30217,0.29302,178.42,9,9200312
24,1,2004,26.131999999999998,24.660999999999998,1.8766,0.35274,0.35191999999999996,0.34844,0.33385,355.41,9,920041
25,2,2004,25.295,24.401,1.9206,0.36361,0.36376,0.36411,0.36357,480.94,9,920042
26,3,2004,25.61,24.651,1.9948,0.36399000000000004,0.36383000000000004,0.36351,0.36575,455.71,9,920043
27,4,2004,26.328000000000003,24.753,1.9063,0.35677,0.35679,0.35697,0.36079,337.23,9,920044
28,5,2004,26.566,24.94,1.8569,0.36002,0.36022,0.36085,0.36468,192.38,9,920045
29,6,2004,26.076999999999998,24.373,1.8734,0.35241,0.35267,0.35274,0.35567,107.45,9,920046
30,7,2004,26.182,23.648000000000003,1.8517,0.34244,0.34307,0.34552,0.35143,176.07,9,920047
31,8,2004,26.596999999999998,23.918000000000003,1.9428,0.32118,0.32079,0.32168,0.33193,172.48,9,920048
32,9,2004,27.035999999999998,24.233,2.0291,0.32211999999999996,0.32032,0.31890999999999997,0.32213,141.0,9,920049
33,10,2004,27.601999999999997,23.498,2.3076,0.29262,0.29302,0.29996,0.31129,224.55,9,9200410
34,11,2004,27.544,23.601,2.3453,0.28886,0.28758,0.28812,0.29783000000000004,11.102,9,9200411
35,12,2004,27.309,23.807,2.0102,0.2927,0.29019,0.28844000000000003,0.2912,123.89,9,9200412
36,1,2005,27.285999999999998,24.269000000000002,2.0396,0.30134,0.29818,0.29215,0.28793,202.51,9,920051
37,2,2005,26.578000000000003,24.765,2.0914,0.33255999999999997,0.32987,0.3218,0.30038000000000004,411.42,9,920052
38,3,2005,26.355,24.69,1.8963,0.34691,0.34601,0.34371,0.33409,379.05,9,920053
39,4,2005,26.643,24.8,1.8473,0.3463,0.34615999999999997,0.3469,0.348,410.87,9,920054
40,5,2005,26.397,24.951999999999998,1.7458,0.35231,0.35219,0.35128000000000004,0.35101,322.65,9,920055
41,6,2005,26.848000000000003,24.529,1.8646,0.34158,0.342,0.34394,0.35258,106.87,9,920056
42,7,2005,27.090999999999998,23.823,1.6948,0.32078,0.32119000000000003,0.32503000000000004,0.33576,78.972,9,920057
43,8,2005,27.941,23.314,2.0252,0.28271999999999997,0.28271999999999997,0.28944000000000003,0.30965,96.964,9,920058
44,9,2005,28.79,22.541,2.4467,0.2437,0.24670999999999998,0.26585,0.28966,47.915,9,920059
45,10,2005,28.3,23.320999999999998,2.4174,0.26832,0.26336,0.25997,0.27443,122.69,9,9200510
46,11,2005,28.476,23.576,2.3375,0.26755,0.26388,0.26373,0.26716,60.098,9,9200511
47,12,2005,26.85,24.272,1.6893,0.31668,0.31148000000000003,0.29839,0.27658,307.85,9,9200512
48,1,2006,26.595,24.74,1.9897,0.34586999999999996,0.34462,0.33994,0.32083,329.42,9,920061
49,2,2006,26.204,24.625999999999998,2.1281,0.35104,0.35031,0.34861,0.34523000000000004,305.74,9,920062
50,3,2006,26.019000000000002,24.734,2.176,0.361,0.36088000000000003,0.36103,0.35914,447.0,9,920063
51,4,2006,25.978,24.881999999999998,1.5105,0.36575,0.36582,0.36628,0.36728,497.64,9,920064
52,5,2006,26.171,24.843000000000004,1.6832,0.36109,0.36121,0.36155,0.36493000000000003,334.91,9,920065
53,6,2006,26.598000000000003,24.204,1.6346,0.34246,0.34285,0.34494,0.35502,96.684,9,920066
54,7,2006,27.156,24.049,1.8849,0.3193,0.31881,0.31909,0.33055,118.13,9,920067
55,8,2006,27.636,23.897,2.0829,0.30444,0.30413,0.30635999999999997,0.31578,121.77,9,920068
56,9,2006,28.250999999999998,23.334,2.2166,0.27897,0.27759,0.28342,0.30029,130.69,9,920069
57,10,2006,29.143,22.787,2.4335,0.2477,0.25083,0.26454,0.2834,132.21,9,9200610
58,11,2006,28.427,23.159000000000002,2.1827,0.26171,0.25841,0.26039,0.27174,126.57,9,9200611
59,12,2006,28.851999999999997,22.781999999999996,2.41,0.24324,0.24136,0.25085,0.26405,218.65,9,9200612
60,1,2007,29.083000000000002,23.677,2.4876,0.25329,0.24600000000000002,0.24159,0.25605,158.64,9,920071
61,2,2007,26.198,24.294,2.2544,0.32402,0.31795999999999996,0.29861,0.26777,510.29,9,920072
62,3,2007,26.147,24.590999999999998,1.9766,0.35022,0.34881999999999996,0.34308,0.3208,532.37,9,920073
63,4,2007,26.553,25.051,1.8929,0.36094,0.36079,0.36034,0.35755,442.6,9,920074
64,5,2007,27.013,25.173000000000002,1.8619999999999999,0.35704,0.35714,0.3576,0.35986,333.07,9,920075
65,6,2007,26.987,24.063000000000002,1.899,0.33866,0.33936,0.34263000000000005,0.35146,96.25399999999999,9,920076
66,7,2007,27.018,24.284000000000002,1.7553,0.32876,0.32773,0.32594,0.33189,97.973,9,920077
67,8,2007,27.659000000000002,23.804000000000002,2.0088,0.31035999999999997,0.30999,0.31248000000000004,0.32094,57.015,9,920078
68,9,2007,28.445,23.273000000000003,2.2834,0.273,0.27291,0.28239000000000003,0.3037,79.042,9,920079
69,10,2007,28.267,23.133000000000003,2.4597,0.26473,0.26094,0.26345999999999997,0.28505,188.56,9,9200710
70,11,2007,29.365,22.592,2.5323,0.23333,0.23101,0.2469,0.2717,83.39399999999999,9,9200711
71,12,2007,27.158,23.776999999999997,1.9742,0.29272,0.28483,0.26404,0.26358000000000004,309.76,9,9200712
72,1,2008,26.094,24.035,2.026,0.33843,0.33526999999999996,0.32352,0.28765,414.77,9,920081
73,2,2008,25.983,24.393,2.0207,0.35868,0.35838000000000003,0.35727,0.35095,394.85,9,920082
74,3,2008,25.654,24.153000000000002,1.6453,0.36349000000000004,0.36359,0.36391999999999997,0.364,512.9,9,920083
75,4,2008,25.948,24.565,1.6736,0.36446999999999996,0.36457,0.36439,0.36730999999999997,465.75,9,920084
76,5,2008,26.186999999999998,24.636999999999997,1.7208,0.36043000000000003,0.36029,0.36049000000000003,0.36801999999999996,302.0,9,920085
77,6,2008,26.362,24.078000000000003,1.6947,0.3494,0.34981,0.35212,0.3581,181.6,9,920086
78,7,2008,26.96,23.436,1.8285,0.31622,0.3155,0.31649,0.33145,69.119,9,920087
79,8,2008,27.453000000000003,23.642,1.9141,0.31484,0.31377,0.31361999999999995,0.31856999999999996,87.101,9,920088
80,9,2008,28.16,23.651999999999997,2.2509,0.29725999999999997,0.29568,0.29746,0.30689,118.34,9,920089
81,10,2008,28.803,22.761999999999997,2.4395,0.26737,0.26711,0.27428,0.29188000000000003,176.41,9,9200810
82,11,2008,29.429000000000002,22.365,2.4118,0.2335,0.23134000000000002,0.24514,0.27514,82.76100000000001,9,9200811
83,12,2008,27.397,23.956999999999997,1.9059,0.31581,0.31124,0.30249000000000004,0.28295,195.29,9,9200812
84,1,2009,26.739,24.073,2.0401,0.3312,0.32955,0.32504,0.31106,292.23,9,920091
85,2,2009,26.046,24.323,1.9628,0.35603,0.35539,0.35296,0.3443,424.26,9,920092
86,3,2009,26.098000000000003,24.605,1.8023,0.36148,0.36146999999999996,0.36171,0.36436999999999997,566.88,9,920093
